,Leverage,Warning_Leverage,In_Domain
196,0.00014081369742142066,0.0008785875658940674,True
197,0.00024200025816012297,0.0008785875658940674,True
198,0.00019374392996668736,0.0008785875658940674,True
199,0.00010693633780923331,0.0008785875658940674,True
200,0.00017175035604872842,0.0008785875658940674,True
201,0.00011918500512095882,0.0008785875658940674,True
202,0.00017845117603015903,0.0008785875658940674,True
203,0.00016615528070811606,0.0008785875658940674,True
204,8.484452712879595e-05,0.0008785875658940674,True
205,0.00018602123421386835,0.0008785875658940674,True
206,0.00013156023426121632,0.0008785875658940674,True
207,0.0003256413031924191,0.0008785875658940674,True
208,0.00020361220448548192,0.0008785875658940674,True
209,0.00016662411310993004,0.0008785875658940674,True
210,7.064181751551134e-05,0.0008785875658940674,True
211,0.0002741419119836366,0.0008785875658940674,True
212,0.00012693462647509992,0.0008785875658940674,True
213,0.00033799876432319425,0.0008785875658940674,True
214,9.578958712368211e-05,0.0008785875658940674,True
215,0.00031648365848600975,0.0008785875658940674,True
216,0.0002613422348884705,0.0008785875658940674,True
217,0.00011957754311181211,0.0008785875658940674,True
218,0.0003054827311012575,0.0008785875658940674,True
219,0.00010384281214624187,0.0008785875658940674,True
220,0.00010179012757222564,0.0008785875658940674,True
221,0.00022008927326596666,0.0008785875658940674,True
222,0.00011170827867625001,0.0008785875658940674,True
223,7.82030785682191e-05,0.0008785875658940674,True
224,0.00011642801617152216,0.0008785875658940674,True
225,0.00011790651266628001,0.0008785875658940674,True
226,0.00010453883828894012,0.0008785875658940674,True
227,0.00011528371058451227,0.0008785875658940674,True
228,0.0001598597227680789,0.0008785875658940674,True
229,0.00012693314127713097,0.0008785875658940674,True
230,0.0005608424992342377,0.0008785875658940674,True
231,0.0004192530230538273,0.0008785875658940674,True
232,0.00015023327085417632,0.0008785875658940674,True
233,0.00016633010557640478,0.0008785875658940674,True
234,0.0003028276252569195,0.0008785875658940674,True
235,0.00015019748842278068,0.0008785875658940674,True
236,0.00013050754546921036,0.0008785875658940674,True
237,0.00019567139352025928,0.0008785875658940674,True
238,0.0007852053658335406,0.0008785875658940674,True
239,0.0005142922571700966,0.0008785875658940674,True
